"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.440467183E1,1.105455003E0,-1.106817697E0,-1.301689607E-1,1.569719763E0
6.441463183E1,1.115813492E0,-1.544978802E0,-7.237911576E-1,2.038595812E0
6.442459183E1,1.183841022E0,-1.771749612E0,-1.056172184E0,2.378250604E0
6.443455183E1,1.322015844E0,-1.805322570E0,-1.300848777E0,2.588266411E0
6.444451183E1,1.467288748E0,-1.660780569E0,-1.393502002E0,2.617818977E0
6.445447183E1,1.653553849E0,-1.347374488E0,-1.294170234E0,2.494901788E0
6.446443283E1,1.926689717E0,-8.669456148E-1,-1.096846440E0,2.380504165E0
6.447439283E1,2.256774104E0,-3.514626843E-1,-8.062795830E-1,2.422115220E0
6.448435283E1,2.530115063E0,2.912088811E-2,-4.425494403E-1,2.568692326E0
6.449431283E1,2.714934148E0,3.903548545E-1,-1.116081440E-1,2.745123079E0
6.450427283E1,2.868226800E0,7.966170591E-1,3.047451854E-2,2.976953546E0
6.451423283E1,3.146990760E0,7.705566037E-1,3.190825582E-2,3.240112106E0
6.452419283E1,3.575460982E0,7.073025942E-2,-1.132776703E-1,3.577954141E0
6.453415283E1,4.283749709E0,-7.963662136E-1,-5.890865117E-1,4.396786740E0
6.454411283E1,4.698408515E0,-1.338475025E0,-1.019657931E0,4.990617223E0
6.455407283E1,4.513670999E0,-1.389083846E0,-1.273750295E0,4.891341292E0
6.456403283E1,3.888342276E0,-1.291624795E0,-1.220644713E0,4.275216226E0
6.457399283E1,3.251878407E0,-9.050565970E-1,-5.592698050E-1,3.421494313E0
6.458395283E1,3.168872210E0,1.035500962E-1,2.305258924E-1,3.178933138E0
6.459391383E1,2.967076320E0,1.042810566E0,5.167751652E-1,3.187169957E0
6.460387383E1,2.817945423E0,1.543718142E0,4.843564475E-1,3.249381984E0
6.461383383E1,2.851723326E0,1.687983570E0,3.205331062E-1,3.329317638E0
6.462379383E1,2.830182769E0,1.374526033E0,-1.638038993E-2,3.146351004E0
6.463375383E1,3.005903878E0,1.085812159E0,-4.063062049E-1,3.221727937E0
6.464371383E1,3.516396795E0,1.130853261E0,-1.077434853E0,3.847692995E0
6.465367383E1,4.513883253E0,1.583040667E0,-2.011536471E0,5.189165516E0
6.466363383E1,5.136108275E0,2.137004124E0,-2.446256489E0,6.077052382E0
6.467359383E1,5.075313604E0,2.667253028E0,-1.869433782E0,6.030574563E0
6.468355383E1,4.955567306E0,3.409568750E0,-1.042991830E0,6.104968332E0
6.469351383E1,4.869036700E0,4.171951531E0,-3.749744846E-1,6.422873487E0
6.470347383E1,4.827233201E0,4.537617102E0,-8.202060427E-1,6.675693769E0
6.471343383E1,5.294863104E0,4.184743484E0,-1.536733058E0,6.921647333E0
6.472339383E1,4.924398723E0,3.391197383E0,-1.384033168E0,6.137220077E0
6.473335483E1,1.954210515E0,3.032446729E0,-1.642998016E0,3.964103225E0
6.474331483E1,-8.626696191E-1,2.869787130E0,-1.250827602E0,3.247221386E0
6.475327483E1,-2.566274537E0,3.477862474E0,-1.422350995E0,4.550206011E0
6.476323483E1,-3.897797808E0,5.088481534E0,-1.614114525E0,6.609904521E0
6.477319483E1,-5.312571981E0,7.273143389E0,-8.674098837E-1,9.048449354E0
6.478315483E1,-6.602900448E0,8.819630188E0,5.927824637E-1,1.103338398E1
6.479311483E1,-7.487915713E0,8.460952624E0,1.704942834E0,1.142643563E1
6.480307483E1,-7.693478673E0,6.686889269E0,2.579303888E0,1.051460464E1
6.481303483E1,-7.088478963E0,4.319000818E0,2.720730493E0,8.735140325E0
6.482299483E1,-5.065468647E0,1.848131205E0,1.414073238E0,5.574420570E0
6.483295483E1,-1.263218436E0,1.825500727E-1,-5.356084621E-1,1.384168260E0
6.484291483E1,8.902003569E-1,-6.251328421E-1,-1.455588323E0,1.817136514E0
6.485287483E1,1.241305849E0,-8.321564358E-1,-9.871689002E-1,1.791040754E0
6.486283483E1,1.362260621E0,-2.504163659E-1,-4.103505778E-1,1.444593352E0
6.487279583E1,1.483091433E0,5.460726392E-1,-8.644962162E-2,1.582791541E0
6.488275583E1,1.129449491E0,6.374388921E-1,3.089923105E-1,1.333214440E0
6.489271583E1,5.744851372E-1,-1.482286710E-1,1.021667034E0,1.181443372E0
6.490267583E1,-1.762046742E-1,-8.643623149E-1,2.325877376E0,2.487544143E0
6.491263583E1,-7.348400563E-1,-1.164787577E0,3.377813399E0,3.647786091E0
6.492259583E1,-1.363058328E0,-1.317769450E0,3.146844287E0,3.673836319E0
6.493255583E1,-1.646245268E0,-1.280327389E0,2.452277513E0,3.219165530E0
6.494251583E1,-2.229921935E0,-1.406700338E0,2.390767436E0,3.559090700E0
6.495247583E1,-2.594982027E0,-1.684238428E0,2.385367240E0,3.906477656E0
6.496243583E1,-2.364887075E0,-2.216491174E0,2.592386448E0,4.150420641E0
6.497239583E1,-2.629097899E0,-2.922045450E0,2.408692368E0,4.610022158E0
6.498235583E1,-2.843253342E0,-3.491619803E0,2.398564113E0,5.101824010E0
6.499231583E1,-3.226822211E0,-3.808017320E0,2.466833280E0,5.567642582E0
6.500227683E1,-3.568720897E0,-4.091324859E0,2.438912240E0,5.951722511E0
6.501223683E1,-3.727274289E0,-4.208190819E0,2.550126574E0,6.172891473E0
6.502219683E1,-4.088623737E0,-4.179699091E0,2.502767344E0,6.360076488E0
6.503215683E1,-4.417617618E0,-3.973462533E0,2.236174363E0,6.348560916E0
6.504211683E1,-4.521896570E0,-3.584118077E0,2.142507523E0,6.154980867E0
6.505207683E1,-4.501274025E0,-3.350336455E0,2.095493571E0,5.989767568E0
6.506203683E1,-4.267499127E0,-3.300791827E0,1.889445585E0,5.716360740E0
6.507199683E1,-3.854321421E0,-3.419269865E0,1.634219592E0,5.405356020E0
6.508195683E1,-3.414649395E0,-3.703899459E0,1.365017876E0,5.219384590E0
6.509191683E1,-2.882183227E0,-3.897815934E0,1.008227209E0,4.951411043E0
6.510187683E1,-2.216547599E0,-3.551816888E0,6.073374259E-1,4.230525407E0
6.511183683E1,-1.536336325E0,-3.029400330E0,2.435074420E-1,3.405420904E0
6.512179683E1,-9.515083399E-1,-2.652168966E0,-2.654986739E-1,2.830169234E0
6.513175783E1,-5.040891923E-1,-1.986386865E0,-1.077197749E0,2.315209209E0
6.514171783E1,2.769260336E-1,-7.619389772E-1,-2.465774349E0,2.595627510E0
6.515167783E1,1.142252993E0,5.812582594E-1,-3.768011255E0,3.980014056E0
6.516163783E1,2.224957942E0,2.384208030E0,-4.988720434E0,5.960051790E0
6.517159783E1,3.767024245E0,4.661726593E0,-5.748539211E0,8.304689612E0
6.518155783E1,5.819076512E0,6.632424794E0,-5.522221559E0,1.040892122E1
6.519151783E1,8.169671237E0,7.630256823E0,-4.164467679E0,1.192925557E1
6.520147783E1,9.053152778E0,7.565052767E0,-3.443539903E0,1.229014099E1
6.521143783E1,8.727651147E0,6.076425921E0,-3.480320059E0,1.118961457E1
6.522139783E1,7.393263325E0,3.816639624E0,-3.250301120E0,8.932610928E0
6.523135783E1,5.219377888E0,1.878491703E0,-3.006083972E0,6.309292945E0
6.524131783E1,2.887783690E0,-1.741797835E-1,-3.140282249E0,4.269778196E0
6.525127783E1,7.469841385E-1,-2.187774328E0,-3.187776843E0,3.937799261E0
6.526123783E1,-8.956159750E-1,-3.665386773E0,-2.272915781E0,4.404921602E0
6.527119883E1,-2.328402788E0,-4.700974274E0,-7.374989314E-1,5.297595996E0
6.528115883E1,-3.094152980E0,-4.864620883E0,-4.532714796E-1,5.783059228E0
6.529111883E1,-3.692782148E0,-3.720185124E0,-9.317470899E-1,5.323961870E0
6.530107883E1,-4.441271360E0,-1.461425014E0,-1.163383076E0,4.818102795E0
6.531103883E1,-5.114924397E0,2.645134181E0,-1.233373224E0,5.889006362E0
6.532099883E1,-5.111783858E0,1.033055188E1,-1.512206912E-1,1.152707700E1
6.533095883E1,-3.516079291E0,2.019804638E1,2.484555606E0,2.065180156E1
6.534091883E1,1.417234974E0,2.155143122E1,7.781383374E0,2.295697432E1
6.535087850E1,8.451855526E0,8.535146774E0,6.047655866E0,1.344829855E1
6.536083850E1,1.470262788E0,-1.260636891E0,3.401825867E0,3.914498341E0
6.537079850E1,-7.904666069E0,-6.008499402E0,-4.799685507E-1,9.940632803E0
6.538075850E1,-8.696243412E0,-8.229612215E0,-5.319783937E0,1.310157501E1
6.539071850E1,-7.705444415E0,-7.715389359E0,-1.874568368E0,1.106413635E1
6.540067950E1,-6.995929234E0,-7.552898160E0,2.715399002E0,1.064719156E1
6.541063950E1,-6.443092536E0,-7.213973660E0,4.461362393E0,1.065169525E1
6.542059950E1,-5.604952644E0,-5.361124336E0,6.067000794E0,9.847113634E0
6.543055950E1,-4.153532217E0,-1.772909700E0,6.822600220E0,8.181864851E0
6.544051950E1,-2.988700785E0,2.370312706E0,7.039473449E0,8.006553637E0
6.545047950E1,-2.074288935E0,6.272550305E0,6.835609106E0,9.506477464E0
6.546043950E1,-5.743940668E-1,8.856811463E0,5.239569494E0,1.030660595E1
6.547039950E1,1.169430851E0,9.246996163E0,2.072712818E0,9.548332052E0
6.548035950E1,3.200675801E0,6.460230725E0,-4.237863100E-1,7.222084286E0
6.549031950E1,3.762540600E0,1.774743387E0,2.408374572E-1,4.167064739E0
6.550027950E1,2.993439661E0,-1.136498163E0,1.463003762E0,3.520325139E0
6.551023950E1,1.174930815E0,-1.674387040E0,8.837972903E-1,2.228257622E0
6.552019950E1,-4.160459121E-1,-1.430974469E0,-8.257016945E-1,1.703691703E0
6.553015950E1,-1.042496424E0,-1.781133808E0,-1.489930190E0,2.545413210E0
6.554012050E1,-2.078667330E0,-2.374330913E0,-9.614594239E-1,3.298895175E0
6.555008050E1,-2.440959935E0,-2.518120962E0,2.499474374E-1,3.515919838E0
6.556004050E1,-2.130657264E0,-2.377519984E0,6.374599421E-1,3.255557837E0
6.557000050E1,-1.220119267E0,-2.074707888E0,9.726182503E-1,2.595975753E0
6.557996050E1,-6.284224856E-1,-1.897399845E0,1.210250264E0,2.336610085E0
6.558992050E1,-8.864849630E-1,-1.122994604E0,9.678790820E-1,1.727357052E0
6.559988050E1,-3.612082386E-1,-2.306369895E-1,8.578040779E-1,9.589017930E-1
6.560984050E1,3.281179316E-1,1.966734374E-1,7.472039938E-1,8.394376846E-1
6.561980050E1,6.794999608E-1,1.949549407E-1,3.537477396E-1,7.904840852E-1
6.562976050E1,1.094096056E0,-7.848249793E-2,5.354288064E-2,1.098213332E0
6.563972050E1,1.336990856E0,-7.117646044E-1,-3.729132680E-1,1.559877465E0
6.564968050E1,1.316569894E0,-1.292946265E0,-7.965370253E-1,2.009860085E0
6.565964050E1,1.314403646E0,-1.442454307E0,-1.007565889E0,2.196251441E0
6.566960150E1,1.237623565E0,-1.378281700E0,-1.113692999E0,2.161408020E0
6.567956150E1,1.004443768E0,-1.356589699E0,-1.212678612E0,2.078420629E0
6.568952150E1,9.029654865E-1,-1.302912844E0,-1.458749912E0,2.154270145E0
6.569948150E1,9.543375152E-1,-1.164224491E0,-1.408161411E0,2.061333868E0
6.570944150E1,1.177352951E0,-7.457895523E-1,-8.124636713E-1,1.613213949E0
6.571940150E1,1.598758568E0,-1.434561735E-1,-1.885219802E-1,1.616214456E0
6.572936150E1,1.826070246E0,3.132242328E-1,9.684845611E-2,1.855268602E0
6.573932150E1,2.018744480E0,4.869567043E-1,-4.161609560E-3,2.076649567E0
6.574928150E1,2.326582257E0,4.015744919E-1,-1.080151762E-1,2.363453903E0
6.575924150E1,2.791005839E0,1.561592495E-1,-9.786514074E-2,2.797083640E0
6.576920150E1,3.229405510E0,-3.536460346E-1,-1.156624572E-1,3.250769643E0
6.577916150E1,3.589809172E0,-7.724528557E-1,-4.537265392E-1,3.699902847E0
6.578912150E1,3.758742249E0,-9.299452704E-1,-9.677235460E-1,3.991169047E0
6.579908250E1,3.331891998E0,-9.103699619E-1,-1.183265364E0,3.651081302E0
6.580904250E1,2.578157541E0,-1.115301422E0,-1.112666082E0,3.021393615E0
6.581900250E1,2.366528973E0,-1.313729024E0,-6.253497738E-1,2.778021898E0
6.582896250E1,2.625938941E0,-8.406495166E-1,5.173338667E-2,2.757702536E0
6.583892250E1,2.910160400E0,1.558464235E-1,4.298908031E-1,2.945866216E0
6.584888250E1,3.029600304E0,8.785394740E-1,2.999207939E-1,3.168637261E0
6.585884250E1,2.991123871E0,1.183494574E0,7.290352330E-2,3.217576160E0
6.586880250E1,2.730098902E0,1.095860015E0,-1.070498009E-1,2.943774592E0
6.587876250E1,2.572563218E0,9.206078517E-1,-2.981004095E-1,2.748538554E0
6.588872250E1,2.886925904E0,7.846688586E-1,-6.978207493E-1,3.071970083E0
6.589868250E1,4.067646559E0,1.113166019E0,-1.600188943E0,4.510597717E0
6.590864250E1,5.252320517E0,1.751784879E0,-2.386802585E0,6.029299101E0
6.591860250E1,5.842164243E0,2.471939653E0,-2.063600079E0,6.670818089E0
6.592856350E1,6.082697645E0,3.342777175E0,-1.088241823E0,7.025499281E0
6.593852350E1,5.982671666E0,4.307532089E0,-3.968372239E-1,7.382728001E0
6.594848350E1,5.709074013E0,4.971234335E0,-8.046844625E-1,7.612766514E0
6.595844350E1,5.668869728E0,4.929853005E0,-1.564711985E0,7.673842469E0
6.596840350E1,5.491059993E0,4.178507429E0,-1.056783657E0,6.980577045E0
6.597836350E1,3.113937619E0,3.512948107E0,-1.337134843E0,4.881120926E0
6.598832350E1,1.834125370E-2,3.122493265E0,-1.078277583E0,3.303480459E0
6.599828350E1,-1.937273762E0,3.333257323E0,-1.404013542E0,4.103034004E0
6.600824350E1,-3.396285630E0,4.441676572E0,-2.092415596E0,5.970046053E0
6.601820350E1,-4.371087230E0,6.256636523E0,-2.061880267E0,7.905899974E0
6.602816350E1,-5.025423991E0,8.082179934E0,-8.250386202E-1,9.552863838E0
6.603812350E1,-5.247070302E0,8.901501732E0,9.793420366E-1,1.037919027E1
6.604808350E1,-5.890835881E0,8.325797743E0,2.525158671E0,1.050701108E1
6.605804450E1,-6.838808118E0,5.984511200E0,2.947807113E0,9.553702818E0
6.606800450E1,-6.148768258E0,2.541954798E0,1.747916361E0,6.879251187E0
6.607796450E1,-3.684208376E0,-1.929815054E-2,-9.159107834E-2,3.685397224E0
6.608792450E1,-1.992217416E0,-1.259217771E0,-8.116952741E-1,2.492671027E0
6.609788450E1,-6.893067648E-1,-1.640532830E0,-5.653335138E-1,1.867108397E0
6.610784450E1,3.062194146E-1,-1.311236356E0,-2.029628487E-1,1.361728691E0
6.611780450E1,3.710612355E-1,3.368580937E-3,1.539555801E-1,4.017463236E-1
6.612776450E1,4.878266238E-1,1.287443451E0,2.609214735E-1,1.401272803E0
6.613772450E1,8.527743030E-1,1.464395984E0,4.395644367E-1,1.750684581E0
6.614768450E1,8.443353090E-1,5.844531780E-1,3.574446782E-1,1.087315193E0
6.615764450E1,1.097779071E0,-4.533755600E-1,2.111963715E0,2.423026830E0
6.616760450E1,2.156252865E-1,-7.664278847E-1,3.153071280E0,3.252040046E0
6.617756450E1,-1.669969176E0,-6.351210558E-1,2.802384813E0,3.323482578E0
6.618752550E1,-2.569698959E0,-1.040269951E0,1.630629694E0,3.216281628E0
6.619748550E1,-2.465747744E0,-1.780540316E0,1.749781769E0,3.508841973E0
6.620744550E1,-2.849147920E0,-2.818209425E0,2.044827739E0,4.499029753E0
6.621740550E1,-3.307166462E0,-3.635280045E0,1.819399888E0,5.240498732E0
6.622736550E1,-3.124261463E0,-4.207641765E0,1.987857440E0,5.605072356E0
6.623732550E1,-3.414182788E0,-4.713884341E0,2.110192886E0,6.191143974E0
6.624728550E1,-3.790275114E0,-5.104105879E0,2.537414435E0,6.845184751E0
6.625724550E1,-3.892069876E0,-5.212787492E0,2.545756073E0,6.985859670E0
6.626720550E1,-4.022330053E0,-4.924772360E0,2.312302187E0,6.766037485E0
6.627716550E1,-4.318347392E0,-4.508384532E0,2.112632052E0,6.590665328E0
6.628712550E1,-4.626868417E0,-4.248876330E0,2.033486187E0,6.602721219E0
6.629708550E1,-4.667135267E0,-3.953217133E0,2.206229602E0,6.502117068E0
6.630704550E1,-4.672303329E0,-3.700028018E0,2.176581003E0,6.344929518E0
6.631700650E1,-4.480907588E0,-3.735544006E0,1.972501190E0,6.158212628E0
6.632696650E1,-4.135806382E0,-3.967315940E0,1.751101924E0,5.992566074E0
6.633692650E1,-3.768820802E0,-4.098361398E0,1.365977989E0,5.732928768E0
6.634688625E1,-3.264595224E0,-3.975252365E0,1.036046361E0,5.247247412E0
6.635684625E1,-2.383746099E0,-3.492285216E0,6.969651555E-1,4.285331017E0
6.636680625E1,-1.378249248E0,-2.876711987E0,-1.798545063E-1,3.194900701E0
6.637676625E1,-4.496830434E-1,-1.884023169E0,-1.305299678E0,2.335715178E0
6.638672625E1,8.220584406E-1,-4.968332362E-1,-2.838017453E0,2.996158609E0
6.639668625E1,2.003266900E0,1.026584542E0,-4.440498358E0,4.978451543E0
6.640664625E1,3.470199113E0,3.244151604E0,-5.444113283E0,7.225314592E0
6.641660625E1,5.678655628E0,5.860592328E0,-5.688242723E0,9.947350273E0
6.642656625E1,8.382133911E0,7.670680379E0,-4.640516403E0,1.227330024E1
6.643652725E1,1.081668354E1,9.131474478E0,-3.226236320E0,1.451871447E1
6.644648725E1,1.153144485E1,9.217370660E0,-3.490598295E0,1.516965453E1
6.645644725E1,1.130886123E1,6.853277637E0,-3.622938034E0,1.371070518E1
6.646640725E1,8.998017628E0,3.780224335E0,-4.038538535E0,1.056239607E1
6.647636725E1,6.278420910E0,1.128341882E0,-4.365832922E0,7.729956121E0
6.648632725E1,2.784675059E0,-9.429255044E-1,-4.434618398E0,5.320654473E0
6.649628725E1,-7.740763351E-1,-2.694516256E0,-3.188680823E0,4.245856500E0
6.650624725E1,-3.921287535E0,-4.391582891E0,-1.264474418E0,6.021743250E0
6.651620725E1,-5.388991581E0,-5.500579845E0,-8.697100322E-1,7.749451879E0
6.652616725E1,-5.579270504E0,-4.751845050E0,-1.280807153E0,7.439674569E0
6.653612725E1,-5.650374985E0,-2.546848918E0,-4.814620757E-1,6.216508876E0
6.654608725E1,-5.479866668E0,1.743100010E0,1.205688997E0,5.875459327E0
6.655604725E1,-5.319241315E0,7.632982210E0,3.396127170E0,9.904061053E0
6.656600825E1,-4.203824703E0,1.377626812E1,6.342133341E0,1.573786392E1
6.657596825E1,-6.612429070E-1,1.772611492E1,1.941898910E0,1.784442108E1
6.658592825E1,5.405996454E0,1.180206100E1,-2.039881580E-1,1.298287537E1
6.659588825E1,-9.308942735E-2,1.530564830E0,3.545461257E0,3.862847378E0
6.660584825E1,-6.805757900E0,-2.685381151E0,4.357976604E-1,7.329360963E0
6.661580825E1,-7.712345299E0,-4.100371086E0,-1.511544861E0,8.864427839E0
6.662576825E1,-7.043373542E0,-4.878251327E0,1.632533401E0,8.721904159E0
6.663572825E1,-5.949999763E0,-5.748156218E0,3.319787385E0,8.914302293E0
6.664568825E1,-5.733986076E0,-5.548937488E0,4.397544712E0,9.110856329E0
6.665564825E1,-5.416185812E0,-3.893788372E0,5.121276813E0,8.409764136E0
6.666560825E1,-4.320349186E0,-1.071939055E0,5.114123329E0,6.780024178E0
6.667556825E1,-3.380451370E0,2.322355598E0,5.256369714E0,6.667099036E0
6.668552825E1,-2.506346717E0,5.237942798E0,5.758353177E0,8.177802268E0
6.669548925E1,-1.306323379E0,6.957686689E0,5.046137753E0,8.693640840E0
6.670544925E1,6.355185203E-1,7.551345139E0,2.607713170E0,8.014166530E0
6.671540925E1,2.400864116E0,5.718690929E0,7.949476790E-1,6.252960599E0
6.672536925E1,2.778813810E0,2.388522690E0,7.202027214E-1,3.734372610E0
6.673532925E1,2.309062245E0,-2.889775836E-1,8.623730922E-1,2.481725981E0
6.674528925E1,9.957365330E-1,-1.510880179E0,1.990520847E-1,1.820404321E0
6.675524925E1,-3.097496711E-1,-1.978532885E0,-5.734259140E-1,2.083111739E0
6.676520925E1,-1.214431388E0,-2.475352088E0,-5.476619124E-1,2.811075440E0
6.677516925E1,-1.660658070E0,-2.914770929E0,2.677802575E-1,3.365320350E0
6.678512925E1,-1.136124599E0,-3.379871326E0,8.478252196E-1,3.665121675E0
6.679508925E1,-1.277712661E0,-3.275096823E0,7.440131682E-1,3.593377859E0
6.680504925E1,-1.269409176E0,-2.788548254E0,1.067115687E0,3.244400856E0
6.681500925E1,-9.570104968E-1,-2.389286921E0,1.662839373E0,3.064244746E0
6.682497025E1,-4.304188432E-1,-1.420518478E0,1.292404228E0,1.968106149E0
6.683493025E1,2.995139373E-1,-4.707587475E-1,8.853660983E-1,1.046515898E0
6.684489025E1,1.117042869E0,2.440686285E-1,7.133474457E-1,1.347671638E0
6.685485025E1,1.251934187E0,3.581951684E-1,2.791799526E-1,1.331759901E0
6.686481025E1,1.388427935E0,-2.146121103E-1,-2.079643377E-1,1.420225212E0
6.687477025E1,1.710814608E0,-9.968070120E-1,-6.854638284E-1,2.095321337E0
6.688473025E1,2.130980030E0,-1.655149115E0,-1.207181645E0,2.955990867E0
6.689469025E1,2.394643701E0,-1.779317663E0,-1.681765787E0,3.424708158E0
6.690465025E1,2.407857386E0,-1.540136138E0,-2.020661489E0,3.500409885E0
6.691461025E1,2.172646558E0,-1.068924816E0,-2.240763550E0,3.299092999E0
6.692457025E1,1.955693076E0,-5.869908696E-1,-2.128021047E0,2.949197732E0
6.693453025E1,1.867663683E0,-1.985696894E-1,-1.274076716E0,2.269552606E0
6.694449025E1,2.030361582E0,8.574357033E-3,-2.801208061E-1,2.049611997E0
6.695445125E1,2.188506984E0,4.064458072E-2,3.123462734E-1,2.211057438E0
6.696441125E1,2.066262462E0,-2.961146951E-2,4.742037807E-1,2.120185517E0
6.697437125E1,2.145172099E0,-1.448647678E-2,2.309188253E-1,2.157613658E0
6.698433125E1,2.619083958E0,2.016921026E-1,-1.850099963E-1,2.633345625E0
6.699429125E1,3.067004943E0,1.708825386E-1,-4.789157595E-1,3.108871253E0
6.700425125E1,3.491407549E0,-3.371358365E-1,-7.571132702E-1,3.588426919E0
6.701421125E1,3.910397096E0,-1.051238158E0,-9.566120821E-1,4.160698714E0
6.702417125E1,3.468834958E0,-1.472706047E0,-7.918733592E-1,3.850810627E0
6.703413125E1,2.320427624E0,-1.361508962E0,-6.014660905E-1,2.756782993E0
6.704409125E1,2.141611876E0,-9.292430198E-1,-3.986288108E-1,2.368311412E0
6.705405125E1,2.424697220E0,-3.455587506E-1,4.458852768E-2,2.449603151E0
6.706401125E1,2.643422701E0,5.414281958E-1,4.240229760E-1,2.731414203E0
6.707397225E1,2.763778864E0,1.505109562E0,3.245532131E-1,3.163726156E0
6.708393225E1,2.829324982E0,2.015083246E0,1.461616802E-1,3.476636820E0
6.709389225E1,3.040813510E0,1.839949197E0,1.112235434E-1,3.555886742E0
6.710385225E1,3.152988834E0,1.179695638E0,4.212977350E-2,3.366718774E0
6.711381225E1,3.470724778E0,6.965711993E-1,-3.513135803E-1,3.557325281E0
6.712377225E1,4.475135217E0,8.550541323E-1,-1.094107750E0,4.685618908E0
6.713373225E1,5.669614663E0,1.544088855E0,-1.812085021E0,6.149178233E0
6.714369225E1,6.014536067E0,2.118469620E0,-1.794225140E0,6.624334041E0
6.715365225E1,5.554506961E0,2.745360720E0,-9.610754080E-1,6.270025438E0
6.716361225E1,4.873692253E0,3.902347527E0,-1.226244445E-1,6.244696082E0
6.717357225E1,4.173960342E0,4.890269110E0,3.069706357E-1,6.436684540E0
6.718353225E1,3.817772230E0,5.123373624E0,-7.174201776E-1,6.429543825E0
6.719349225E1,4.145578834E0,4.504893744E0,-1.835704118E0,6.391377091E0
6.720345325E1,3.621903369E0,3.647375595E0,-2.205042325E0,5.593187321E0
6.721341325E1,1.537790819E0,2.603563986E0,-1.419767695E0,3.340521866E0
6.722337325E1,-1.908688333E-2,1.652920157E0,-4.310246148E-1,1.708300785E0
6.723333325E1,-1.402810331E0,1.530644352E0,-6.518569565E-1,2.176158646E0
6.724329325E1,-2.955401477E0,2.788103866E0,-1.210774174E0,4.239563086E0
6.725325325E1,-4.524082844E0,5.704649425E0,-1.669061980E0,7.469679949E0
6.726321325E1,-6.014451867E0,9.299203613E0,-5.929871527E-1,1.109055692E1
6.727317325E1,-7.162953195E0,1.167043082E1,1.389908888E0,1.376367323E1
6.728313325E1,-8.201810458E0,1.104291933E1,3.182376355E0,1.411889803E1
6.729309325E1,-8.629820212E0,6.578439206E0,3.427960582E0,1.137983185E1
6.730305325E1,-6.102347213E0,1.332857605E0,1.519649248E0,6.428412303E0
6.731301325E1,-2.361601232E0,-1.094519248E0,-4.915099311E-1,2.648908223E0
6.732297425E1,-4.166022746E-1,-1.975902223E0,-8.726030883E-1,2.199814356E0
